id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,salesThisMon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
1116,44,ColoradoSprings,Packagedfood,24,Bo,30,12,774.87,385.41,7,17.61068182,64.5725,621
1117,48,Boston,Alcohol,19,Nilima,30,5,951.2,598.43,6,19.81666667,190.24,717
1118,383,SanDiego,Shoes,60,Bo,176,19,1880.54,772.39,2,4.91002611,98.97578947,538
1119,62,ColoradoSprings,Baby,25,Bo,37,16,868.45,377.42,5,14.00725806,54.278125,621
1120,327,Orlando,Alcohol,55,Bo,147,22,1640.51,780.25,5,5.016850153,74.56863636,802
1121,26,Columbus,Shoes,16,Nilima,14,7,682.05,244.85,24,26.23269231,97.43571429,469
1122,170,Honolulu,Frozenfood,43,Bo,97,10,1433.31,826.31,3,8.431235294,143.331,849
1125,369,Denver,Alcohol,51,Bo,154,28,1738.91,642.91,4,4.712493225,62.10392857,355
1126,153,Boston,Clothes,37,Bo,57,15,1235.36,582.23,1,8.074248366,82.35733333,735
1127,137,Columbus,Shoes,31,Nilima,55,18,1246.38,559.77,3,9.097664234,69.24333333,519
1128,184,Orlando,Frozenfood,36,Bo,86,24,1426.07,581.87,2,7.750380435,59.41958333,428
1129,335,Boston,Baby,37,Alekto,71,74,1641.92,753.89,2,4.901253731,22.18810811,759
1130,136,Jersey,Baby,44,Bo,74,11,1356.93,265.29,1,9.977426471,123.3572727,441
1132,328,Boston,Alcohol,48,Bo,154,28,1773.58,884.69,9,5.407256098,63.34214286,584
1134,169,Boston,Baby,42,Bo,85,25,1208.12,587.03,3,7.148639053,48.3248,844
1135,142,Jersey,Clothes,40,Bo,76,11,1397.28,652.68,3,9.84,127.0254545,730
1137,142,Denver,Baby,32,Nilima,69,15,1396.52,544.89,2,9.834647887,93.10133333,604
1138,77,Columbus,Beverages,28,Bo,43,13,981.82,418.73,5,12.75090909,75.52461538,672
1139,111,Columbus,Baby,35,Nilima,67,13,1255.82,761.4,8,11.31369369,96.60153846,837
1140,250,Seattle,Alcohol,45,Bo,112,26,1452.66,681.6,1,5.81064,55.87153846,614
1141,150,Honolulu,Alcohol,40,Bo,89,30,1333.15,577.14,2,8.887666667,44.43833333,728
1142,336,ColoradoSprings,Alcohol,54,Bo,143,29,1622.86,598.56,3,4.829940476,55.96068966,459
1143,58,Seattle,Shoes,25,Nilima,43,8,1006.08,422.95,32,17.3462069,125.76,464
1144,37,Orlando,Alcohol,16,Bo,26,9,682.8,398.89,8,18.45405405,75.86666667,816
1145,121,Honolulu,Beverages,38,Bo,75,18,1157.92,564.98,6,9.569586777,64.32888889,835
1146,174,ColoradoSprings,Shoes,44,Bo,80,14,1201.16,486.32,5,6.903218391,85.79714286,662
1147,152,Columbus,Shoes,44,Nilima,102,22,1394.34,577.15,9,9.173289474,63.37909091,825
1148,478,Orlando,Beverages,54,Bo,128,32,1893.7,817.42,2,3.961715481,59.178125,559
1149,488,Seattle,Shoes,60,Bo,175,37,2019,1007.11,2,4.137295082,54.56756757,739
1150,149,ColoradoSprings,Alcohol,32,Bo,61,30,1222.23,481.32,2,8.202885906,40.741,608
1151,109,Seattle,Frozenfood,31,Alekto,56,19,1309.37,610.95,8,12.01256881,68.91421053,685
1152,16,ColoradoSprings,Baby,13,Alekto,14,11,527.9,267.35,11,32.99375,47.99090909,538
1153,270,Orlando,Alcohol,45,Bo,133,29,1445.06,904.59,5,5.352074074,49.82965517,998
1154,204,Denver,Baby,43,Bo,111,23,1454.46,624.09,4,7.129705882,63.2373913,735
1155,112,Columbus,Frozenfood,26,Bo,31,12,1329.93,672.7,8,11.874375,110.8275,667
1156,331,Orlando,Alcohol,41,Nilima,109,29,1801.68,861.47,1,5.443141994,62.12689655,848
1157,21,Columbus,Alcohol,10,Veina,16,8,543.39,143.74,20,25.87571429,67.92375,552
1158,154,Seattle,Frozenfood,31,Nilima,41,37,1650.17,726.22,5,10.71538961,44.59918919,817
1159,177,Seattle,Frozenfood,37,Bo,83,25,1353.05,446.51,1,7.644350282,54.122,508
1160,212,Honolulu,Alcohol,45,Bo,113,9,1538.52,644.59,5,7.257169811,170.9466667,624
1161,106,Seattle,Alcohol,27,Bo,62,23,1184.46,482.03,6,11.17415094,51.49826087,507
1162,153,Orlando,Freshfood,34,Medeia,85,19,1261.17,609.84,6,8.242941176,66.37736842,675
1163,442,Columbus,Alcohol,52,Bo,205,32,1662.77,672.74,6,3.761923077,51.9615625,432
1164,143,Denver,Bakery,41,Nilima,80,12,1547.48,655.67,2,10.82153846,128.9566667,676
1165,45,Columbus,Baby,19,Alekto,22,20,821.61,434.34,9,18.258,41.0805,676
1167,26,Columbus,Packagedfood,15,Bo,17,11,689.44,288.21,2,26.51692308,62.67636364,474
1169,172,Honolulu,Alcohol,46,Bo,85,31,1356.29,701.99,1,7.885406977,43.75129032,710
1170,87,Columbus,Packagedfood,15,Akar,31,15,1160.16,523.22,2,13.33517241,77.344,581
1171,187,Jersey,Shoes,33,Bo,75,11,1493.88,685.81,2,7.988663102,135.8072727,650
1172,122,ColoradoSprings,Bakery,28,Veina,34,19,1190.31,575.04,5,9.756639344,62.64789474,716
1173,494,Boston,Alcohol,48,Bo,131,23,1814.54,946.76,4,3.673157895,78.89304348,750
1174,184,Honolulu,Packagedfood,37,Veina,82,21,1480.59,683.51,3,8.046684783,70.50428571,872
1175,118,Boston,Baby,22,Bo,58,30,1263.5,660.78,2,10.70762712,42.11666667,533
1177,236,Columbus,Alcohol,49,Bo,102,13,1510.77,559.21,1,6.401567797,116.2130769,507
1178,202,Jersey,Baby,48,Moone,110,5,1293.76,623.16,2,6.404752475,258.752,526
1179,332,Seattle,Alcohol,50,Bo,138,14,1605.06,657.9,8,4.834518072,114.6471429,670
1180,139,Seattle,Alcohol,38,Bo,74,15,1340.44,730.43,12,9.643453237,89.36266667,768
1181,42,Columbus,Baby,18,Bo,31,8,789.14,370.84,24,18.78904762,98.6425,656
1182,202,Columbus,Pets,36,Veina,73,22,1567.35,783.16,7,7.759158416,71.24318182,697
1184,138,Orlando,Clothes,35,Bo,78,10,1350.4,566.02,5,9.785507246,135.04,720
1185,504,Orlando,Shoes,60,Nilima,199,35,1917.03,844.53,1,3.803630952,54.77228571,717
1186,359,Denver,Alcohol,57,Bo,143,49,1836.83,938.94,2,5.116518106,37.48632653,683
1187,100,Columbus,Frozenfood,27,Bo,45,33,1022.33,546.56,3,10.2233,30.97969697,648
1188,216,Orlando,Beverages,35,Bo,86,14,1472.35,788.96,1,6.816435185,105.1678571,803
1189,218,Boston,Shoes,45,Bo,97,17,1499.32,741.51,5,6.877614679,88.19529412,736
1190,26,Columbus,Baby,16,Nilima,19,6,680.09,234.29,6,26.15730769,113.3483333,661
1191,46,ColoradoSprings,Frozenfood,14,Medeia,18,15,791.56,344.85,31,17.20782609,52.77066667,521
1192,354,Denver,Alcohol,48,Bo,121,28,1626.26,463.63,2,4.593954802,58.08071429,396
1193,290,Honolulu,Frozenfood,37,Bo,100,17,1682.04,824.93,3,5.800137931,98.94352941,623
1194,22,Seattle,Bakery,14,Veina,20,9,832.72,423.02,7,37.85090909,92.52444444,542
1195,163,Columbus,Baby,41,Bo,96,13,1470.14,368.3,11,9.019263804,113.0876923,619
1196,287,Seattle,Clothes,37,Bo,100,14,1858.2,832.24,7,6.47456446,132.7285714,634
1197,182,Honolulu,Packagedfood,37,Bo,92,19,1433.3,480.17,6,7.875274725,75.43684211,420
1198,383,Columbus,Alcohol,53,Bo,173,26,1805.59,951.93,2,4.714334204,69.44576923,901
1199,181,Columbus,Shoes,47,Bo,90,21,1492.76,794.63,2,8.247292818,71.08380952,505
1200,122,ColoradoSprings,Alcohol,42,Bo,67,21,1229.74,694.92,3,10.07983607,58.55904762,815
1201,399,Honolulu,Baby,56,Bo,149,33,1693.34,757.74,2,4.2439599,51.31333333,582
1202,184,Seattle,Alcohol,34,Bo,95,13,1370.04,666.38,9,7.445869565,105.3876923,558
1204,87,Seattle,Alcohol,32,Bo,53,6,1047.49,274.88,8,12.04011494,174.5816667,479
1205,88,Seattle,Baby,22,Veina,32,41,1124.39,557.06,4,12.77715909,27.42414634,785
1206,28,Columbus,Frozenfood,14,Bo,16,4,685.78,326.39,4,24.49214286,171.445,711
1207,19,ColoradoSprings,Baby,8,Veina,11,8,689.56,444.91,2,36.29263158,86.195,862
1208,338,Seattle,Alcohol,51,Bo,115,41,1780.94,837.59,2,5.269053254,43.43756098,594
1209,242,Boston,Alcohol,46,Veina,121,17,1560.54,832.48,1,6.448512397,91.79647059,739
1210,358,Columbus,Shoes,54,Bo,174,28,1691.93,837.22,2,4.726061453,60.42607143,532
1211,181,Seattle,Pets,43,Bo,103,18,1287.52,597.75,2,7.113370166,71.52888889,641
1212,230,Seattle,Baby,46,Bo,115,12,1517.61,585.07,8,6.598304348,126.4675,579
1213,117,Seattle,Alcohol,30,Veina,75,20,1269.72,496.9,1,10.85230769,63.486,628
1214,141,Honolulu,Alcohol,43,Bo,98,7,1287.66,425.49,13,9.132340426,183.9514286,395
1215,649,SanDiego,Shoes,59,Bo,204,64,2269.32,1067.11,1,3.496640986,35.458125,762
1216,228,Columbus,Shoes,46,Bo,88,18,1451.76,661.58,3,6.367368421,80.65333333,681
1217,207,Seattle,Alcohol,45,Bo,106,24,1368.72,581.87,3,6.612173913,57.03,582
1218,15,Columbus,Baby,11,Bo,9,2,600.19,226.17,47,40.01266667,300.095,408
1219,66,ColoradoSprings,Baby,23,Nilima,32,20,843.17,318.67,7,12.77530303,42.1585,522
1220,75,Seattle,Alcohol,21,Bo,49,8,1026.58,627.46,1,13.68773333,128.3225,730
1221,97,Jersey,Frozenfood,33,Bo,56,23,1208.77,551.15,8,12.46154639,52.55521739,602
1222,51,Jersey,Shoes,17,Bo,26,11,802.59,432.09,3,15.73705882,72.96272727,736
1223,134,Honolulu,Baby,31,Bo,49,7,1116.06,482.23,1,8.32880597,159.4371429,484
1224,193,Seattle,Alcohol,41,Nilima,95,31,1566.26,667.81,2,8.115336788,50.52451613,654
1225,278,Boston,Clothes,40,Bo,89,25,1554.65,690.92,1,5.592266187,62.186,653
1226,457,Honolulu,Alcohol,62,Bo,213,15,1866.04,794.72,5,4.083238512,124.4026667,544
1227,185,Honolulu,Shoes,38,Bo,78,26,1395.22,583.99,1,7.54172973,53.66230769,539
1228,87,ColoradoSprings,Alcohol,27,Bo,48,13,1020.48,525.46,6,11.72965517,78.49846154,656
1229,61,Orlando,Frozenfood,23,Bo,39,6,1027.16,533.29,11,16.83868852,171.1933333,640
1230,117,Orlando,Packagedfood,23,Bo,38,11,1210.65,726.03,3,10.3474359,110.0590909,807
1231,99,Honolulu,Shoes,36,Bo,52,25,1022.86,448.9,4,10.33191919,40.9144,632
1232,43,Orlando,Frozenfood,21,Veina,29,12,862.82,488.73,5,20.0655814,71.90166667,686
1233,22,Columbus,Alcohol,13,Veina,20,4,731.28,615.39,2,33.24,182.82,656
1234,181,SanDiego,Shoes,45,Bo,110,30,1550.44,237.99,7,8.565966851,51.68133333,207
1235,705,Seattle,Frozenfood,59,Bo,185,45,2513.39,1056.78,2,3.565092199,55.85311111,392
1236,371,Seattle,Frozenfood,54,Bo,151,31,1874.69,725.15,7,5.053072776,60.47387097,528
1237,46,Columbus,Baby,19,Bo,21,13,817.32,337.87,6,17.76782609,62.87076923,568
1238,10,Columbus,Baby,6,Veina,10,4,437.72,856.14,23,43.772,109.43,1192
1239,322,Seattle,Alcohol,52,Bo,125,36,1752.82,697.28,3,5.443540373,48.68944444,602
1240,243,ColoradoSprings,Alcohol,55,Bo,110,21,1458.47,595.48,14,6.001934156,69.45095238,527
1241,127,Orlando,Shoes,34,Bo,47,13,1248.53,451.86,5,9.830944882,96.04076923,388
1243,149,Seattle,Baby,38,Bo,59,28,1193.97,600.99,2,8.013221477,42.64178571,691
1244,91,Columbus,Alcohol,29,Bo,49,18,1052.49,343.19,5,11.56582418,58.47166667,418
1245,215,Boston,Frozenfood,47,Nilima,91,11,1526.11,676.04,7,7.098186047,138.7372727,659
1246,432,Boston,Shoes,48,Bo,160,58,1813.61,731.28,1,4.198171296,31.26913793,572
1247,86,Orlando,Shoes,27,Nilima,44,9,1066.79,531.09,3,12.40453488,118.5322222,856
1248,75,Denver,Frozenfood,19,Nilima,35,16,955.04,538.75,1,12.73386667,59.69,618
1249,265,Orlando,Alcohol,42,Bo,86,34,1560.14,521.18,2,5.887320755,45.88647059,399
1250,40,ColoradoSprings,Packagedfood,15,Bo,24,10,661.3,329.43,14,16.5325,66.13,591
1251,43,Seattle,Baby,20,Bo,26,7,870.75,533.69,12,20.25,124.3928571,723
1252,230,Columbus,Frozenfood,40,Bo,81,32,1457.7,646.52,2,6.337826087,45.553125,632
1253,196,Columbus,Packagedfood,43,Bo,87,19,1236.67,559.63,5,6.309540816,65.08789474,597
1254,79,Columbus,Bakery,27,Veina,54,23,1185.87,474.03,1,15.01101266,51.55956522,514
1255,64,Boston,Baby,20,Bo,27,6,850.52,362.44,46,13.289375,141.7533333,525
1256,242,Columbus,Beverages,52,Bo,111,30,1703.86,768.95,1,7.040743802,56.79533333,770
1257,195,SanDiego,Alcohol,34,Veina,88,9,1487.25,429.75,3,7.626923077,165.25,320
1258,17,Boston,Alcohol,10,Bo,15,5,569.85,215.37,20,33.52058824,113.97,714
1260,70,Boston,Packagedfood,27,Bo,41,8,993.71,442.85,8,14.19585714,124.21375,615
1261,40,Seattle,Shoes,21,Bo,30,3,825.92,451.52,5,20.648,275.3066667,473
1263,51,ColoradoSprings,Baby,15,Veina,32,23,810.1,325.73,21,15.88431373,35.22173913,612
1264,162,Boston,Alcohol,39,Bo,87,24,1366.02,479.36,1,8.432222222,56.9175,568
1265,178,Denver,Alcohol,32,Veina,60,13,1840.12,709.78,1,10.33775281,141.5476923,706
1266,187,Boston,Frozenfood,40,Bo,62,13,1504.96,706.22,13,8.047914439,115.7661538,529
1267,238,Honolulu,Alcohol,50,Nilima,117,38,1518.36,638.63,7,6.379663866,39.95684211,565
1268,78,Boston,Alcohol,29,Bo,48,5,1131.83,617.67,6,14.51064103,226.366,729
1269,254,Denver,Alcohol,41,Nilima,105,23,1690.65,570.46,1,6.656102362,73.50652174,472
1270,133,Columbus,Pets,32,Bo,72,16,1351.39,745.42,3,10.16082707,84.461875,572
1271,574,Honolulu,Alcohol,57,Bo,171,40,1947.72,954.75,1,3.393240418,48.693,718
1272,345,Columbus,Alcohol,52,Bo,144,35,1696.24,483.33,2,4.916637681,48.464,253
1273,327,Columbus,Baby,55,Medeia,128,24,1681.53,800.33,1,5.142293578,70.06375,749
1274,232,Honolulu,Baby,45,Bo,101,15,1382.89,721.09,1,5.960732759,92.19266667,670
1275,40,Honolulu,Baby,21,Bo,30,4,807.91,574.32,9,20.19775,201.9775,769
1276,309,Seattle,Shoes,53,Bo,146,36,1545.31,747.91,2,5.001003236,42.92527778,855
1277,183,Orlando,Frozenfood,45,Medeia,89,9,1453.44,613.07,14,7.942295082,161.4933333,625
1278,59,Seattle,Shoes,24,Bo,35,16,987.89,404.12,12,16.74389831,61.743125,541
1279,107,Columbus,Frozenfood,42,Bo,67,7,1187.54,342.76,1,11.09850467,169.6485714,369
1280,433,Boston,Baby,52,Bo,162,21,1994.47,944.91,4,4.606166282,94.9747619,591
1281,142,Boston,Alcohol,37,Nilima,75,15,1127.66,479.2,2,7.941267606,75.17733333,604
1282,17,Boston,Frozenfood,13,Bo,16,4,693.07,459.44,10,40.76882353,173.2675,629
1283,63,Seattle,Beverages,26,Nilima,40,16,992.48,567.94,5,15.75365079,62.03,714
1284,115,Columbus,Packagedfood,29,Nilima,50,19,1119.75,318.01,2,9.736956522,58.93421053,416
1285,147,Jersey,Shoes,37,Nilima,80,23,1460.16,658.64,1,9.933061224,63.48521739,609
1286,182,Denver,Beverages,42,Bo,101,30,1420.75,542.4,2,7.806318681,47.35833333,556
1287,56,Boston,Frozenfood,27,Bo,30,7,822.99,534.42,7,14.69625,117.57,871
1288,301,SanDiego,Alcohol,47,Nilima,145,17,1632.8,696.28,7,5.424584718,96.04705882,552
1289,54,Honolulu,Baby,22,Nilima,30,7,776.47,389.48,1,14.37907407,110.9242857,713
1290,104,Seattle,Shoes,34,Bo,51,8,1166.5,513.81,1,11.21634615,145.8125,368
1291,268,Seattle,Shoes,48,Nilima,111,29,1608.13,803.66,3,6.000485075,55.45275862,968
1292,279,Seattle,Shoes,40,Bo,108,13,1571.05,762.95,2,5.631003584,120.85,739
1293,261,Seattle,Alcohol,49,Bo,138,39,1633.74,808.88,1,6.25954023,41.89076923,611
1294,394,Jersey,Frozenfood,58,Medeia,128,31,1870.48,992.34,3,4.747411168,60.33806452,672
1295,462,Seattle,Shoes,63,Bo,179,54,1915.47,787.81,1,4.146038961,35.47166667,617
1296,190,Boston,Shoes,38,Bo,89,16,1327.43,607.81,22,6.986473684,82.964375,383
1297,124,SanDiego,Packagedfood,28,Veina,56,19,1303.74,582.01,3,10.51403226,68.61789474,524
1298,153,Columbus,Shoes,38,Bo,52,20,1449.51,545.12,3,9.473921569,72.4755,532
1299,311,Seattle,Baby,51,Bo,130,35,1704.08,464.14,1,5.479356913,48.688,449
1300,82,Seattle,Frozenfood,28,Medeia,45,14,1197.14,658.37,3,14.59926829,85.51,821
1301,258,SanDiego,Alcohol,45,Bo,129,11,1651.16,800.05,1,6.399844961,150.1054545,509
1302,76,Boston,Frozenfood,27,Bo,51,7,1038.49,595.27,1,13.66434211,148.3557143,731
1303,305,Seattle,Alcohol,50,Bo,152,27,1670.35,534.98,8,5.476557377,61.86481481,497
1304,123,Columbus,Alcohol,40,Bo,59,21,1272.26,451.42,1,10.34357724,60.58380952,621
1305,260,ColoradoSprings,Baby,45,Bo,61,13,1377.59,696.31,5,5.298423077,105.9684615,726
1306,130,Orlando,Shoes,34,Bo,73,26,1063.45,450.47,4,8.180384615,40.90192308,505
1308,110,Denver,Alcohol,30,Nilima,59,25,992.61,374.06,2,9.023727273,39.7044,490
1309,89,Seattle,Bakery,30,Veina,54,22,1050.49,553.42,2,11.80325843,47.74954545,653
1310,299,Seattle,Shoes,49,Bo,129,35,1747.3,721.14,1,5.843812709,49.92285714,598
1311,622,Jersey,Alcohol,67,Bo,210,14,2059.47,787.76,4,3.311045016,147.105,480
1312,242,Seattle,Alcohol,46,Nilima,112,11,1525.32,531.85,3,6.302975207,138.6654545,606
1313,106,SanDiego,Alcohol,34,Veina,59,17,1155.6,472.67,9,10.90188679,67.97647059,682
1314,2,Boston,Baby,2,Veina,2,1,215.61,298.77,11,107.805,215.61,747
1315,53,Seattle,Clothes,17,Tanvi,25,6,1258.16,697.67,1,23.73886792,209.6933333,522
1316,379,Honolulu,Alcohol,55,Bo,166,37,1866.53,836.4,1,4.924881266,50.44675676,658
1317,68,SanDiego,Baby,22,Nilima,38,9,1002.74,611.82,2,14.74617647,111.4155556,742
1318,104,Seattle,Clothes,30,Tanvi,45,9,1246.67,664.17,1,11.98721154,138.5188889,703
1319,321,Denver,Packagedfood,51,Bo,157,37,1546.59,769.51,1,4.818037383,41.79972973,769
1320,198,Columbus,Alcohol,49,Bo,96,18,1230.22,550.71,4,6.213232323,68.34555556,720
1321,275,Seattle,Frozenfood,53,Bo,105,25,1469.76,732.29,7,5.344581818,58.7904,763
1322,253,Seattle,Frozenfood,46,Bo,103,36,1382.15,703.79,2,5.463043478,38.39305556,755
1323,210,Honolulu,Alcohol,40,Nilima,91,22,1258.19,446.02,2,5.991380952,57.19045455,436
1324,523,Jersey,Baby,50,Bo,136,24,1791.74,639.71,1,3.425889101,74.65583333,543
1325,148,Columbus,Baby,38,Bo,75,31,1309.26,596.74,1,8.846351351,42.23419355,599
1326,66,Orlando,Baby,25,Nilima,44,8,1058.32,330.13,8,16.03515152,132.29,564
1327,31,Orlando,Alcohol,21,Veina,29,6,788.65,158.61,2,25.44032258,131.4416667,365
1328,312,Jersey,Shoes,41,Bo,112,29,1454.41,683.31,1,4.661570513,50.15206897,529
1329,17,Boston,Alcohol,9,Moone,16,3,562.41,269.11,29,33.08294118,187.47,668
1330,59,Orlando,Shoes,25,Nilima,46,13,1041.6,557.78,2,17.65423729,80.12307692,615
1331,265,ColoradoSprings,Packagedfood,45,Bo,104,48,1416.57,716.21,2,5.34554717,29.511875,895
1332,85,Orlando,Alcohol,30,Bo,48,14,1149.47,521.69,2,13.52317647,82.105,597
1333,108,Seattle,Frozenfood,36,Bo,83,21,1163.71,421.04,2,10.77509259,55.4147619,680
1334,107,Seattle,Alcohol,29,Bo,42,21,1085.15,498.69,4,10.14158879,51.67380952,737
1335,138,Seattle,Alcohol,31,Bo,70,35,1240.45,612.11,5,8.988768116,35.44142857,793
1336,287,Seattle,Shoes,49,Bo,124,42,1779.59,792.62,2,6.200662021,42.37119048,706
1337,544,Seattle,Frozenfood,48,Nilima,104,47,1815.21,805.14,1,3.336783088,38.62148936,669
1338,84,Honolulu,Shoes,27,Veina,48,8,1132.03,367.99,2,13.47654762,141.50375,734
1339,10,Columbus,Baby,8,Veina,9,3,376.39,688.56,60,37.639,125.4633333,1131
1341,278,Honolulu,Frozenfood,55,Medeia,102,13,1602.51,730.77,7,5.76442446,123.27,632
1342,10,Boston,Pets,8,Bo,7,2,453.09,265.33,77,45.309,226.545,501
1343,134,Seattle,Alcohol,41,Bo,83,10,1226.24,656.15,9,9.151044776,122.624,699
1344,148,Columbus,Baby,33,Bo,59,9,1213.58,734.45,30,8.199864865,134.8422222,663
1345,191,Orlando,Alcohol,41,Bo,107,7,1319.11,553.2,7,6.906335079,188.4442857,650
1347,367,Seattle,Bakery,51,Nilima,140,48,1882.69,770.08,3,5.129945504,39.22270833,669
1348,39,Columbus,Clothes,16,Veina,22,15,1186.08,446.98,5,30.41230769,79.072,482
1349,259,Seattle,Shoes,45,Bo,132,12,1678.52,612.19,3,6.480772201,139.8766667,632
1350,87,Columbus,Shoes,27,Bo,44,24,1140.07,586.37,6,13.10425287,47.50291667,752
1351,183,Jersey,Alcohol,47,Moone,105,24,1269.24,580.31,2,6.935737705,52.885,754
1352,89,Columbus,Shoes,24,Bo,41,10,969.45,319.09,10,10.89269663,96.945,498
1353,185,Honolulu,Alcohol,40,Bo,83,17,1432.34,661.65,2,7.742378378,84.25529412,690
1354,108,Boston,Baby,31,Bo,47,13,1205.75,645.75,7,11.16435185,92.75,763
1355,229,ColoradoSprings,Frozenfood,49,Bo,101,30,1570.15,550.5,2,6.856550218,52.33833333,475
1356,322,Seattle,Alcohol,50,Bo,134,30,1823.23,648.95,4,5.662204969,60.77433333,471
1357,202,Columbus,Alcohol,45,Bo,115,29,1440.8,776.03,1,7.132673267,49.68275862,758
1358,114,ColoradoSprings,Frozenfood,36,Bo,70,24,1137.1,426.09,5,9.974561404,47.37916667,578
1359,84,Honolulu,Packagedfood,35,Bo,56,6,1077.92,372.58,41,12.83238095,179.6533333,379
1360,235,ColoradoSprings,Alcohol,43,Bo,92,13,1410.72,734.45,2,6.00306383,108.5169231,633
1361,18,Columbus,Shoes,5,Akar,4,8,554.55,274.35,23,30.80833333,69.31875,551
1362,130,ColoradoSprings,Alcohol,35,Bo,68,11,1238.01,609.22,15,9.523153846,112.5463636,841
1363,1,Columbus,Baby,1,Veina,1,1,264.62,303.73,40,264.62,264.62,702
1364,176,SanDiego,Alcohol,37,Bo,79,16,1349.88,593.87,2,7.669772727,84.3675,528
1365,50,Seattle,Beverages,19,Veina,39,17,967.3,440.85,8,19.346,56.9,481
1366,104,Seattle,Frozenfood,35,Medeia,59,21,1301.05,610.39,12,12.51009615,61.9547619,865
1367,161,Columbus,Shoes,48,Nilima,102,26,1444.14,631.4,1,8.969813665,55.54384615,754
1368,57,SanDiego,Frozenfood,26,Bo,36,10,868.25,443.65,7,15.23245614,86.825,856
1369,333,SanDiego,Shoes,44,Bo,116,13,1802.48,839.12,3,5.412852853,138.6523077,700
1370,47,Denver,Shoes,23,Nilima,36,9,838.63,415.23,21,17.84319149,93.18111111,598
1371,301,Jersey,Clothes,46,Bo,119,9,1640.53,770.53,7,5.450265781,182.2811111,535
1372,212,Honolulu,Beverages,40,Bo,76,14,1425.38,646.39,18,6.723490566,101.8128571,724
1373,307,Seattle,Alcohol,43,Nilima,95,15,1764.62,913.92,1,5.747947883,117.6413333,665
1374,284,Denver,Shoes,48,Bo,84,33,1661.33,853.36,1,5.849753521,50.34333333,713
1375,67,Boston,Packagedfood,21,Veina,32,20,1002,435.45,2,14.95522388,50.1,646
1376,313,Jersey,Shoes,48,Medeia,110,38,1821.62,761.53,2,5.819872204,47.93736842,593
1377,203,ColoradoSprings,Shoes,42,Nilima,92,47,1457.09,647.8,1,7.177783251,31.00191489,794
1378,404,Seattle,Frozenfood,49,Bo,137,61,1660.32,640.52,1,4.10970297,27.21836066,456
1379,120,Denver,Baby,36,Bo,71,15,1213.92,517.51,3,10.116,80.928,579
1380,240,Denver,Shoes,52,Nilima,123,30,1574.62,746.37,1,6.560916667,52.48733333,539
1381,306,Honolulu,Frozenfood,51,Veina,127,26,1733.47,645.2,1,5.664934641,66.67192308,645
1382,44,Seattle,Shoes,17,Medeia,26,12,952.38,452.92,8,21.645,79.365,689
1383,159,Columbus,Alcohol,30,Bo,56,43,1218.7,514.26,2,7.664779874,28.34186047,713
1384,44,Columbus,Baby,19,Alekto,24,12,856.33,426.15,21,19.46204545,71.36083333,720
1385,294,Boston,Pets,41,Bo,142,23,1951.79,1073.47,2,6.638741497,84.86043478,1000
1386,142,ColoradoSprings,Alcohol,44,Bo,83,13,1364.72,371.06,10,9.610704225,104.9784615,198
1387,446,Boston,Frozenfood,50,Bo,186,27,1909.09,908.77,4,4.280470852,70.70703704,689
1388,164,Seattle,Clothes,36,Nilima,57,15,1365.8,379.42,1,8.32804878,91.05333333,348
1389,177,Jersey,Pets,36,Veina,88,11,1570.1,638.15,1,8.870621469,142.7363636,666
1390,99,Denver,Freshfood,32,Bo,54,10,1020.88,92.83,42,10.31191919,102.088,169
1391,127,Columbus,Shoes,36,Bo,73,14,1224.3,562.3,6,9.64015748,87.45,550
1392,295,Seattle,Alcohol,56,Bo,156,51,1679.33,521.59,1,5.692644068,32.92803922,561
1393,21,Boston,Baby,14,Bo,13,4,615,371.79,4,29.28571429,153.75,646
1394,41,Honolulu,Baby,23,Nilima,26,10,805.51,258.43,2,19.64658537,80.551,555
1395,27,ColoradoSprings,Alcohol,15,Bo,23,10,645.85,612.26,5,23.92037037,64.585,1005
1396,126,Seattle,Shoes,37,Bo,64,17,1272.48,552.09,1,10.09904762,74.85176471,689
1397,194,Columbus,Alcohol,42,Nilima,85,17,1334.66,628.41,7,6.879690722,78.50941176,624
1398,57,Orlando,Frozenfood,24,Medeia,31,22,928.66,505.13,6,16.2922807,42.21181818,798
